"","Water","TAXON","SIASAM","d13C","d15N","C.N","RWT","d13C_pel","d15N_pel","d13C_lit","d15N_lit","length","length_mean","length_sd","Water2","d13C_norm","p_lit","adjp_lit","p_litnorm","mean.pl","sd.pl","mean.adjpl","sd.adjpl","tp_2","mean.tp2","sd.tp2"
"471","Stormy","SMB",1646,-25.15,10.97,3.11,NA,-27.657,4.705,-23.295,3.285,491,245.068421052632,114.007524888299,"Reference",-25.3911,0.519463548830812,0.519463548830812,0.612719558878402,0.46240371389271,0.130718197530241,0.46240371389271,0.130718197530241,4.05959948215875,3.79635684521401,0.220555321836109
"472","Stormy","WALL",1649,-25.71,10.49,3.31,NA,-27.657,4.705,-23.295,3.285,295,335.021978021978,189.120357658279,"Reference",-25.7531,0.436474094452086,0.436474094452086,0.562692610660439,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,3.88376271003587,3.9083792253543,0.624629668581634
"473","Stormy","WALL",1650,-25.56,12.04,3.24,NA,-27.657,4.705,-23.295,3.285,344,335.021978021978,189.120357658279,"Reference",-25.6724,0.454974782209996,0.454974782209996,0.573845027017316,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,4.34737182080535,3.9083792253543,0.624629668581634
"474","Stormy","WALL",1652,-25.91,12.14,3.2,NA,-27.657,4.705,-23.295,3.285,471,335.021978021978,189.120357658279,"Reference",-26.062,0.365657955066483,0.365657955066483,0.520003869487707,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,4.3394806753513,3.9083792253543,0.624629668581634
"475","Stormy","WALL",1653,-25.58,12.35,3.2,NA,-27.657,4.705,-23.295,3.285,485,335.021978021978,189.120357658279,"Reference",-25.732,0.441311325080239,0.441311325080239,0.565608546039994,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,4.43284178870998,3.9083792253543,0.624629668581634
"476","Stormy","WALL",1654,-25.79,12.39,3.19,NA,-27.657,4.705,-23.295,3.285,512,335.021978021978,189.120357658279,"Reference",-25.9519,0.390898670334709,0.390898670334709,0.535219247937425,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,4.42355179761038,3.9083792253543,0.624629668581634
"477","Stormy","WALL",1651,-25.67,11.8,3.19,NA,-27.657,4.705,-23.295,3.285,390,335.021978021978,189.120357658279,"Reference",-25.8319,0.418408986703347,0.418408986703347,0.551802766683711,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,4.26151198856434,3.9083792253543,0.624629668581634
"478","Stormy","WALL",1656,-25.96,12.06,3.25,NA,-27.657,4.705,-23.295,3.285,580,335.021978021978,189.120357658279,"Reference",-26.0625,0.365543328748281,0.365543328748281,0.519934771492931,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,4.31590339024193,3.9083792253543,0.624629668581634
"479","Stormy","WALL",1648,-25.71,10.16,3.11,NA,-27.657,4.705,-23.295,3.285,234,335.021978021978,189.120357658279,"Reference",-25.9511,0.391082072443833,0.391082072443833,0.535329804729067,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,3.76774604202066,3.9083792253543,0.624629668581634
"480","Stormy","WALL",1918,-26.84,7.46,3.35,2.2,-27.657,4.705,-23.295,3.285,89.4285714285714,335.021978021978,189.120357658279,"Reference",-26.8435,0.186497019715727,0.186497019715727,0.41200370365252,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,2.88818404941069,3.9083792253543,0.624629668581634
"481","Stormy","WALL",1655,-26.13,13.04,3.26,NA,-27.657,4.705,-23.295,3.285,599,335.021978021978,189.120357658279,"Reference",-26.2226,0.328839981659789,0.328839981659789,0.497809593565595,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,4.58880963939909,3.9083792253543,0.624629668581634
"482","Stormy","WALL",1647,-25.47,9.82,3.11,NA,-27.657,4.705,-23.295,3.285,206,335.021978021978,189.120357658279,"Reference",-25.7111,0.44610270518111,0.44610270518111,0.568496842221639,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,3.69072524745799,3.9083792253543,0.624629668581634
"483","Stormy","WALL",1916,-26.86,7.74,3.45,1.4,-27.657,4.705,-23.295,3.285,78.4285714285714,335.021978021978,189.120357658279,"Reference",-26.7645,0.204607977991747,0.204607977991747,0.422921186827159,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,2.97810097904361,3.9083792253543,0.624629668581634
"484","Stormy","WALL",1917,-26.83,7.45,3.4,0.9,-27.657,4.705,-23.295,3.285,71.4285714285714,335.021978021978,189.120357658279,"Reference",-26.784,0.200137551581844,0.200137551581844,0.420226365030887,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,2.89093980095477,3.9083792253543,0.624629668581634
"485","Stormy","WS",1635,-27.09,7.72,3.2,NA,-27.657,4.705,-23.295,3.285,320,410,127.279220613579,"Reference",-27.242,0.0951398441082071,0.0951398441082071,0.356932601815895,0.275149014213663,0.254571409714662,0.275149014213663,0.254571409714662,2.92649958195107,3.30462105887747,0.534744520893855
"486","Stormy","WS",1636,-25.48,9.78,3.16,NA,-27.657,4.705,-23.295,3.285,500,410,127.279220613579,"Reference",-25.6716,0.455158184319119,0.455158184319119,0.573955583808958,0.275149014213663,0.254571409714662,0.275149014213663,0.254571409714662,3.68274253580387,3.30462105887747,0.534744520893855
"487","Stormy","YPERCH",1965,-27.84,8.85,3.33,3.2,-27.657,4.705,-23.295,3.285,72.76,112.676666666667,52.1055891842941,"Reference",-27.8633,-0.047294818890417,0,0.271071433507,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.21911764705882,3.51244061907202,0.477394270769868
"488","Stormy","YPERCH",1969,-27.49,10.06,3.34,7.4,-27.657,4.705,-23.295,3.285,96.76,112.676666666667,52.1055891842941,"Reference",-27.5034,0.0352132049518572,0.0352132049518572,0.320808170146903,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.58970669147989,3.51244061907202,0.477394270769868
"489","Stormy","YPERCH",1966,-27.7,8.21,3.32,3.5,-27.657,4.705,-23.295,3.285,77.76,112.676666666667,52.1055891842941,"Reference",-27.7332,-0.0174690508940853,0,0.289050731747765,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.03088235294118,3.51244061907202,0.477394270769868
"490","Stormy","YPERCH",1967,-27.34,8.85,3.41,4.4,-27.657,4.705,-23.295,3.285,80.76,112.676666666667,52.1055891842941,"Reference",-27.2841,0.0854883081155437,0.0854883081155437,0.35111455065574,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.25482158750708,3.51244061907202,0.477394270769868
"491","Stormy","YPERCH",1968,-28.15,7.59,3.35,5.5,-27.657,4.705,-23.295,3.285,85.76,112.676666666667,52.1055891842941,"Reference",-28.1535,-0.11382393397524,0,0.230966957338898,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,2.84852941176471,3.51244061907202,0.477394270769868
"492","Stormy","YPERCH",1973,-27.46,10.39,3.38,27.5,-27.657,4.705,-23.295,3.285,132.76,112.676666666667,52.1055891842941,"Reference",-27.4338,0.0511691884456668,0.0511691884456668,0.330426611019748,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.69342948458613,3.51244061907202,0.477394270769868
"493","Stormy","YPERCH",1970,-27.8,10.21,3.42,12,-27.657,4.705,-23.295,3.285,103.76,112.676666666667,52.1055891842941,"Reference",-27.7342,-0.0176983035304909,0,0.288912535758212,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.61911764705882,3.51244061907202,0.477394270769868
"494","Stormy","YPERCH",1971,-27.69,10.25,3.36,15,-27.657,4.705,-23.295,3.285,114.76,112.676666666667,52.1055891842941,"Reference",-27.6836,-0.00609812012838193,0,0.295905252829563,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.63088235294118,3.51244061907202,0.477394270769868
"495","Stormy","YPERCH",1972,-27.38,11.11,3.3,19.3,-27.657,4.705,-23.295,3.285,122.76,112.676666666667,52.1055891842941,"Reference",-27.433,0.0513525905547914,0.0513525905547914,0.33053716781139,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.90527078781994,3.51244061907202,0.477394270769868
"496","Stormy","YPERCH",1964,-27.68,7.47,4.05,0.3,-27.657,4.705,-23.295,3.285,41.76,112.676666666667,52.1055891842941,"Reference",-26.9905,0.152796882164145,0.152796882164145,0.39168889318832,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,2.87705046255091,3.51244061907202,0.477394270769868
"497","Stormy","YPERCH",1974,-24.09,11.25,3.21,113.4,-27.657,4.705,-23.295,3.285,210.76,112.676666666667,52.1055891842941,"Reference",-24.2321,0.785167354424576,0.785167354424576,0.772888710769614,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,4.25292283625968,3.51244061907202,0.477394270769868
"498","Stormy","YPERCH",1975,-24.77,11.34,3.35,114.4,-27.657,4.705,-23.295,3.285,211.76,112.676666666667,52.1055891842941,"Reference",-24.7735,0.661049977074737,0.661049977074737,0.698069402025954,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,4.22755616689592,3.51244061907202,0.477394270769868
"499","Turtleshell","BNMIN",25465,-22.56,6.92,3.33,3.27,-29.693,2.361,-17.73,-0.35,73,70.3333333333333,9.29157324317757,"Reference",-22.5833,0.594307447964557,0.594307447964557,0.821320654105937,0.577508428766474,0.107140465659333,0.577508428766474,0.107140465659333,3.8147551445388,3.59841922070174,0.32978794897654
"500","Turtleshell","BNMIN",25463,-24.26,5.25,3.46,1.63,-29.693,2.361,-17.73,-0.35,60,70.3333333333333,9.29157324317757,"Reference",-24.1546,0.46296079578701,0.46296079578701,0.681674369001066,0.577508428766474,0.107140465659333,0.577508428766474,0.107140465659333,3.21884903452311,3.59841922070174,0.32978794897654
"501","Turtleshell","BNMIN",25464,-21.75,6.52,3.49,3.25,-29.693,2.361,-17.73,-0.35,78,70.3333333333333,9.29157324317757,"Reference",-21.6149,0.675257042547856,0.675257042547856,0.907385353714895,0.577508428766474,0.107140465659333,0.577508428766474,0.107140465659333,3.7616534830433,3.59841922070174,0.32978794897654
"502","Turtleshell","LT",25160,-31.82,8.16,3.49,800,-29.693,2.361,-17.73,-0.35,440,393.454545454545,138.665326333849,"Reference",-31.6849,-0.166505057259885,0,0.0124333451830786,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,3.70558823529412,3.91670065053523,0.226419421341536
"503","Turtleshell","LT",25161,-29.99,9.89,3.23,69,-29.693,2.361,-17.73,-0.35,215,393.454545454545,138.665326333849,"Reference",-30.1123,-0.0350497366881217,0,0.152195165303946,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,4.21441176470588,3.91670065053523,0.226419421341536
"504","Turtleshell","LT",25162,-25.89,9.43,3.28,1983,-29.693,2.361,-17.73,-0.35,619,393.454545454545,138.665326333849,"Reference",-25.9628,0.3118114185405,0.3118114185405,0.520974049057945,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,4.3277413987245,3.91670065053523,0.226419421341536
"505","Turtleshell","LT",25163,-30.46,8.37,3.36,428,-29.693,2.361,-17.73,-0.35,470,393.454545454545,138.665326333849,"Reference",-30.4536,-0.0635793697233139,0,0.121862779950231,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,3.76735294117647,3.91670065053523,0.226419421341536
"506","Turtleshell","LT",25164,-30.42,8.66,3.54,812,-29.693,2.361,-17.73,-0.35,444,393.454545454545,138.665326333849,"Reference",-30.2354,-0.045339797709605,0,0.141254888019907,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,3.85264705882353,3.91670065053523,0.226419421341536
"507","Turtleshell","LT",25165,-30.33,8.38,3.76,744,-29.693,2.361,-17.73,-0.35,436,393.454545454545,138.665326333849,"Reference",-29.9276,-0.0196104656022737,0,0.168610024884465,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,3.77029411764706,3.91670065053523,0.226419421341536
"508","Turtleshell","LT",25166,-31.09,9.64,3.31,287,-29.693,2.361,-17.73,-0.35,322,393.454545454545,138.665326333849,"Reference",-31.1331,-0.12037950346903,0,0.06147351581941,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,4.14088235294118,3.91670065053523,0.226419421341536
"509","Turtleshell","LT",25167,-30.89,8.37,3.25,678,-29.693,2.361,-17.73,-0.35,417,393.454545454545,138.665326333849,"Reference",-30.9925,-0.108626598679261,0,0.0739690721649485,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,3.76735294117647,3.91670065053523,0.226419421341536
"510","Turtleshell","LT",25168,-29.4,9.24,3.46,639,-29.693,2.361,-17.73,-0.35,404,393.454545454545,138.665326333849,"Reference",-29.2946,0.0333026832734263,0.0333026832734263,0.224866690366157,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,4.04978928657478,3.91670065053523,0.226419421341536
"511","Turtleshell","LT",25169,-29.94,8.56,3.25,841,-29.693,2.361,-17.73,-0.35,462,393.454545454545,138.665326333849,"Reference",-30.0425,-0.0292150798294744,0,0.158398506932101,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,3.82323529411765,3.91670065053523,0.226419421341536
"512","Turtleshell","LT",25462,-31.95,8.02,3.48,6.72,-29.693,2.361,-17.73,-0.35,99,393.454545454545,138.665326333849,"Reference",-31.8248,-0.178199448298922,0,0,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,3.66441176470588,3.91670065053523,0.226419421341536
"513","Turtleshell","PSEED",25473,-25.37,5.25,3.35,1.78,-29.693,2.361,-17.73,-0.35,49,87.2857142857143,39.6934683363829,"Reference",-25.3735,0.36107163754911,0.36107163754911,0.573346960540348,0.506423376840496,0.172636007493013,0.506423376840496,0.172636007493013,3.13760741452813,3.40980657236563,0.252119499657966
"514","Turtleshell","PSEED",25478,-24.53,6.31,3.26,14.64,-29.693,2.361,-17.73,-0.35,97,87.2857142857143,39.6934683363829,"Reference",-24.6226,0.42384017386943,0.42384017386943,0.64008176324209,0.506423376840496,0.172636007493013,0.506423376840496,0.172636007493013,3.49942079745883,3.40980657236563,0.252119499657966
"515","Turtleshell","PSEED",25479,-20.5,6.38,3.28,103.68,-29.693,2.361,-17.73,-0.35,171,87.2857142857143,39.6934683363829,"Reference",-20.5728,0.762367299172448,0.762367299172448,1,0.506423376840496,0.172636007493013,0.506423376840496,0.172636007493013,3.78993463178133,3.40980657236563,0.252119499657966
"516","Turtleshell","PSEED",25475,-20.75,5.95,3.27,6.35,-29.693,2.361,-17.73,-0.35,75,87.2857142857143,39.6934683363829,"Reference",-20.8327,0.740641979436596,0.740641979436596,0.976901884109492,0.506423376840496,0.172636007493013,0.506423376840496,0.172636007493013,3.64614129595665,3.40980657236563,0.252119499657966
"517","Turtleshell","PSEED",25476,-23.95,4.93,3.47,6.74,-29.693,2.361,-17.73,-0.35,78,87.2857142857143,39.6934683363829,"Reference",-23.8347,0.48970157987127,0.48970157987127,0.71010487024529,0.506423376840496,0.172636007493013,0.506423376840496,0.172636007493013,3.14605323030324,3.40980657236563,0.252119499657966
"518","Turtleshell","PSEED",25477,-24.95,6.1,3.28,7.03,-29.693,2.361,-17.73,-0.35,77,87.2857142857143,39.6934683363829,"Reference",-25.0228,0.390387026665552,0.390387026665552,0.604514752932812,0.506423376840496,0.172636007493013,0.506423376840496,0.172636007493013,3.41098212626186,3.40980657236563,0.252119499657966
"519","Turtleshell","PSEED",25474,-25.18,5.55,3.35,3.65,-29.693,2.361,-17.73,-0.35,64,87.2857142857143,39.6934683363829,"Reference",-25.1835,0.376953941319067,0.376953941319067,0.590232847493779,0.506423376840496,0.172636007493013,0.506423376840496,0.172636007493013,3.23850651026941,3.40980657236563,0.252119499657966
"520","Turtleshell","RBASS",25480,-24.07,5.41,3.43,1.73,-29.693,2.361,-17.73,-0.35,47,103.333333333333,44.8315365191365,"Reference",-23.9943,0.476360444704506,0.476360444704506,0.695920725204408,0.307489760093622,0.100049248586372,0.307489760093622,0.100049248586372,3.27659210752762,3.52177450324776,0.317326054015455
"521","Turtleshell","RBASS",25481,-26.77,6,3.44,4.63,-29.693,2.361,-17.73,-0.35,64,103.333333333333,44.8315365191365,"Reference",-26.6844,0.251492100643651,0.251492100643651,0.456843227870601,0.307489760093622,0.100049248586372,0.307489760093622,0.100049248586372,3.27082208377792,3.52177450324776,0.317326054015455
"522","Turtleshell","RBASS",25482,-27.01,5.3,3.41,9.21,-29.693,2.361,-17.73,-0.35,81,103.333333333333,44.8315365191365,"Reference",-26.9541,0.228947588397559,0.228947588397559,0.432874155705652,0.307489760093622,0.100049248586372,0.307489760093622,0.100049248586372,3.04696379768994,3.52177450324776,0.317326054015455
"523","Turtleshell","RBASS",25483,-25.51,7.85,3.25,41.51,-29.693,2.361,-17.73,-0.35,132,103.333333333333,44.8315365191365,"Reference",-25.6125,0.341093371227953,0.341093371227953,0.552106292214717,0.307489760093622,0.100049248586372,0.307489760093622,0.100049248586372,3.88638356747029,3.52177450324776,0.317326054015455
"524","Turtleshell","RBASS",25484,-26.51,7.51,3.21,50.39,-29.693,2.361,-17.73,-0.35,145,103.333333333333,44.8315365191365,"Reference",-26.6521,0.254192092284544,0.254192092284544,0.459713828652684,0.307489760093622,0.100049248586372,0.307489760093622,0.100049248586372,3.71709257711276,3.52177450324776,0.317326054015455
"525","Turtleshell","RBASS",25485,-27.09,7.7,3.2,57.15,-29.693,2.361,-17.73,-0.35,151,103.333333333333,44.8315365191365,"Reference",-27.242,0.20488171863245,0.20488171863245,0.407287593316744,0.307489760093622,0.100049248586372,0.307489760093622,0.100049248586372,3.73365715859193,3.52177450324776,0.317326054015455
"526","Turtleshell","RBASS",25486,-24.82,7.14,3.21,81.67,-29.693,2.361,-17.73,-0.35,NA,103.333333333333,44.8315365191365,"Reference",-24.9621,0.395461004764691,0.395461004764691,0.609909349448987,0.307489760093622,0.100049248586372,0.307489760093622,0.100049248586372,3.72091023056385,3.52177450324776,0.317326054015455
"527","Turtleshell","SMB",25170,-24.44,9.07,3.18,1010,-29.693,2.361,-17.73,-0.35,418,182.909090909091,116.613425080867,"Reference",-24.6118,0.424742957452144,0.424742957452144,0.641041592605759,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,4.31190534048611,3.8388736983596,0.301233480095972
"528","Turtleshell","SMB",25171,-25.81,7.62,3.36,49,-29.693,2.361,-17.73,-0.35,154,182.909090909091,116.613425080867,"Reference",-25.8036,0.325119117278275,0.325119117278275,0.535122644863136,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,3.80599939027688,3.8388736983596,0.301233480095972
"529","Turtleshell","SMB",25172,-25.68,7.81,3.3,26,-29.693,2.361,-17.73,-0.35,130,182.909090909091,116.613425080867,"Reference",-25.733,0.331020646994901,0.331020646994901,0.541397084962673,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,3.86658734529505,3.8388736983596,0.301233480095972
"530","Turtleshell","SMB",25174,-26.96,7.69,3.27,90,-29.693,2.361,-17.73,-0.35,194,182.909090909091,116.613425080867,"Reference",-27.0427,0.22154141937641,0.22154141937641,0.425,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,3.74399964350866,3.8388736983596,0.301233480095972
"531","Turtleshell","SMB",25175,-23.62,8.49,3.18,469,-29.693,2.361,-17.73,-0.35,335,182.909090909091,116.613425080867,"Reference",-23.7918,0.493287636880381,0.493287636880381,0.713917525773196,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,4.19597140693609,3.8388736983596,0.301233480095972
"532","Turtleshell","SMB",25176,-25.66,8.46,3.22,282,-29.693,2.361,-17.73,-0.35,279,182.909090909091,116.613425080867,"Reference",-25.7922,0.326072055504472,0.326072055504472,0.536135798080341,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,4.05381804190371,3.8388736983596,0.301233480095972
"533","Turtleshell","SMB",25173,-27.5,7.44,3.27,65,-29.693,2.361,-17.73,-0.35,170,182.909090909091,116.613425080867,"Reference",-27.5827,0.176402240240742,0.176402240240742,0.377008531816566,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,3.63447837449784,3.8388736983596,0.301233480095972
"534","Turtleshell","SMB",25489,-26.32,7.86,3.3,14.34,-29.693,2.361,-17.73,-0.35,104,182.909090909091,116.613425080867,"Reference",-26.373,0.277522360611886,0.277522360611886,0.484518307856381,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,3.8386362116526,3.8388736983596,0.301233480095972
"535","Turtleshell","SMB",25490,-24.97,7.3,3.32,24.34,-29.693,2.361,-17.73,-0.35,125,182.909090909091,116.613425080867,"Reference",-25.0032,0.392025411686032,0.392025411686032,0.606256665481692,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,3.7652296738473,3.8388736983596,0.301233480095972
"536","Turtleshell","SMB",25487,-24.19,5.05,3.49,0.69,-29.693,2.361,-17.73,-0.35,39,182.909090909091,116.613425080867,"Reference",-24.0549,0.471294825712614,0.471294825712614,0.690535015997156,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,3.16667066838438,3.8388736983596,0.301233480095972
"537","Turtleshell","SMB",25488,-24.44,7.46,3.27,3.29,-29.693,2.361,-17.73,-0.35,64,182.909090909091,116.613425080867,"Reference",-24.5227,0.432190922009529,0.432190922009529,0.648960184856026,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,3.84431458516701,3.8388736983596,0.301233480095972
"538","Turtleshell","YPERCH",25466,-22.77,7.09,3.35,1.67,-29.693,2.361,-17.73,-0.35,60,113.714285714286,39.5799371976691,"Reference",-22.7735,0.578408425980105,0.578408425980105,0.804416992534661,0.397917388137233,0.195074824021904,0.397917388137233,0.195074824021904,3.85207801259767,3.45228059977648,0.47094544631183
"539","Turtleshell","YPERCH",25467,-27.47,5.41,3.33,6.15,-29.693,2.361,-17.73,-0.35,90,113.714285714286,39.5799371976691,"Reference",-27.4933,0.18387528211987,0.18387528211987,0.384953785993601,0.397917388137233,0.195074824021904,0.397917388137233,0.195074824021904,3.04337820289028,3.45228059977648,0.47094544631183
"540","Turtleshell","YPERCH",25468,-28,4.27,3.26,7.03,-29.693,2.361,-17.73,-0.35,95,113.714285714286,39.5799371976691,"Reference",-28.0926,0.133779152386525,0.133779152386525,0.331692143618912,0.397917388137233,0.195074824021904,0.397917388137233,0.195074824021904,2.66813978885878,3.45228059977648,0.47094544631183
"541","Turtleshell","YPERCH",25469,-26.01,6.2,3.25,6.44,-29.693,2.361,-17.73,-0.35,95,113.714285714286,39.5799371976691,"Reference",-26.1125,0.299297834991223,0.299297834991223,0.507669747600427,0.397917388137233,0.195074824021904,0.397917388137233,0.195074824021904,3.36776365607682,3.45228059977648,0.47094544631183
"542","Turtleshell","YPERCH",25470,-24.54,6.18,3.23,21.13,-29.693,2.361,-17.73,-0.35,130,113.714285714286,39.5799371976691,"Reference",-24.6623,0.420521608292234,0.420521608292234,0.636553501599716,0.397917388137233,0.195074824021904,0.397917388137233,0.195074824021904,3.45853943531772,3.45228059977648,0.47094544631183
"543","Turtleshell","YPERCH",25471,-22.66,7.11,3.23,33.76,-29.693,2.361,-17.73,-0.35,155,113.714285714286,39.5799371976691,"Reference",-22.7823,0.577672824542339,0.577672824542339,0.803634909349449,0.397917388137233,0.195074824021904,0.397917388137233,0.195074824021904,3.85737383156891,3.45228059977648,0.47094544631183
"544","Turtleshell","YPERCH",25472,-22.51,7.28,3.25,44.93,-29.693,2.361,-17.73,-0.35,171,113.714285714286,39.5799371976691,"Reference",-22.6125,0.591866588648332,0.591866588648332,0.818725559900462,0.397917388137233,0.195074824021904,0.397917388137233,0.195074824021904,3.91869127112518,3.45228059977648,0.47094544631183
"545","Wawiashkashi","CISCO",24866,-27.52,9.03,3.39,150,-31.6255555555556,2.84111111111111,-23.24,1.01,265,265,NA,"Reference",-27.4839,0.493903537829601,0.493903537829601,0.464215499007669,0.493903537829601,NA,0.493903537829601,NA,4.08625916024287,4.08625916024287,NA
"546","Wawiashkashi","COSHINER",24921,-26.83,7,3.45,3.47,-31.6255555555556,2.84111111111111,-23.24,1.01,75,81.875,7.80910640580232,"Reference",-26.7345,0.583271498608719,0.583271498608719,0.53404209722054,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.53733053258404,3.63751165246806,0.139707468065692
"547","Wawiashkashi","COSHINER",24922,-27.31,6.95,3.46,3.25,-31.6255555555556,2.84111111111111,-23.24,1.01,74,81.875,7.80910640580232,"Reference",-27.2046,0.527210812243276,0.527210812243276,0.490239743577798,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.49243248973102,3.63751165246806,0.139707468065692
"548","Wawiashkashi","COSHINER",24923,-24.6,6.91,3.36,3.42,-31.6255555555556,2.84111111111111,-23.24,1.01,76,81.875,7.80910640580232,"Reference",-24.5936,0.838579568040281,0.838579568040281,0.733524034922617,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.64835919219947,3.63751165246806,0.139707468065692
"549","Wawiashkashi","COSHINER",24924,-25.14,7.33,3.4,3.45,-31.6255555555556,2.84111111111111,-23.24,1.01,77,81.875,7.80910640580232,"Reference",-25.094,0.778905525374321,0.778905525374321,0.686898428109538,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.73975042673754,3.63751165246806,0.139707468065692
"550","Wawiashkashi","COSHINER",24925,-23.99,7.37,3.36,4.48,-31.6255555555556,2.84111111111111,-23.24,1.01,80,81.875,7.80910640580232,"Reference",-23.9836,0.911323704783358,0.911323704783358,0.790361805018496,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.82283054427548,3.63751165246806,0.139707468065692
"551","Wawiashkashi","COSHINER",24926,-28.55,7.01,3.55,6.49,-31.6255555555556,2.84111111111111,-23.24,1.01,90,81.875,7.80910640580232,"Reference",-28.3555,0.389962899165231,0.389962899165231,0.383002711441164,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.43616302543278,3.63751165246806,0.139707468065692
"552","Wawiashkashi","COSHINER",24927,-27,7.37,3.59,6.11,-31.6255555555556,2.84111111111111,-23.24,1.01,90,81.875,7.80910640580232,"Reference",-26.7659,0.579526964356698,0.579526964356698,0.531116349710687,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.64413739779733,3.63751165246806,0.139707468065692
"553","Wawiashkashi","COSHINER",24928,-26.16,7.68,3.43,6.92,-31.6255555555556,2.84111111111111,-23.24,1.01,93,81.875,7.80910640580232,"Reference",-26.0843,0.660809593215848,0.660809593215848,0.594625569542409,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.77908961098684,3.63751165246806,0.139707468065692
"554","Wawiashkashi","LT",24867,-30.21,11.62,4.2,3500,-31.6255555555556,2.84111111111111,-23.24,1.01,655,655,NA,"Reference",-29.372,0.268742546707301,0.268742546707301,0.28828862406008,0.268742546707301,NA,0.268742546707301,NA,4.72676069182145,4.72676069182145,NA
"555","Wawiashkashi","NP",24868,-25.62,9.66,3.19,525,-31.6255555555556,2.84111111111111,-23.24,1.01,450,523.7,248.30628488041,"Reference",-25.7819,0.696871604611104,0.696871604611104,0.622802195242399,0.600068239035378,0.118470191402574,0.600068239035378,0.118470191402574,4.38086418444415,4.40167073788572,0.278316152615462
"556","Wawiashkashi","NP",24869,-25.2,8.5,3.22,175,-31.6255555555556,2.84111111111111,-23.24,1.01,280,523.7,248.30628488041,"Reference",-25.3322,0.750499536239565,0.750499536239565,0.664703744770459,0.600068239035378,0.118470191402574,0.600068239035378,0.118470191402574,4.06856968487673,4.40167073788572,0.278316152615462
