FK_Survey_ID,PK_Fish_ID,FK_Effort_ID,Effort,Gang,Species code,Fish #,FLEN,TLEN,RWT,Sex,Gonad,Clip_C,AST,Tissue,Stomach,FIA_PREY_1,FIA_PREY_2,FIA_Comments,,,
19,10035,606,14,1,331,648,100,,,,,,,,,,,,,,
19,10036,606,14,1,331,649,110,,,,,,,,,,,,,,
19,10037,606,14,1,331,650,110,,,,,,,,,,,,,,
19,10038,606,14,1,331,651,120,,,,,,,,,,,,,,
19,10039,606,14,1,331,652,120,,,,,,,,,,,,,,
19,10040,606,14,2,331,653,90,,,,,,,,,,,,,,
19,10041,606,14,2,331,654,90,,,,,,,,,,,,,,
19,10042,606,14,2,331,655,90,,,,,,,,,,,,,,
19,10043,606,14,2,331,656,90,,,,,,,,,,,,,,
19,10044,606,14,2,331,657,90,,,,,,,,,,,,,,
19,10045,606,14,2,331,658,90,,,,,,,,,,,,,,
19,10046,606,14,2,331,659,90,,,,,,,,,,,,,,
19,10047,606,14,2,331,660,100,,,,,,,,,,,,,,
19,10048,606,14,2,331,661,100,,,,,,,,,,,,,,
19,10049,606,14,2,331,662,100,,,,,,,,,,,,,,
19,10050,606,14,2,331,663,100,,,,,,,,,,,,,,
19,10051,606,14,2,331,664,100,,,,,,,,,,,,,,
19,10052,606,14,2,331,665,100,,,,,,,,,,,,,,
19,10053,606,14,2,331,666,100,,,,,,,,,,,,,,
19,10054,606,14,2,331,667,100,,,,,,,,,,,,,,
19,10055,606,14,2,331,668,100,,,,,,,,,,,,,,
19,10056,606,14,2,331,669,100,,,,,,,,,,,,,,
19,10057,606,14,2,331,670,100,,,,,,,,,,,,,,
19,10058,606,14,2,331,671,110,,,,,,,,,,,,,,
19,10059,606,14,2,331,672,110,,,,,,,,,,,,,,
19,10060,606,14,2,331,673,110,,,,,,,,,,,,,,
19,10061,606,14,2,331,674,110,,,,,,,,,,,,,,
19,10062,606,14,2,331,675,110,,,,,,,,,,,,,,
19,10063,606,14,2,331,676,110,,,,,,,,,,,,,,
19,10064,606,14,2,331,677,120,,,,,,,,,,,,,,
19,10065,606,14,2,331,678,120,,,,,,,,,,,,,,
19,10066,609,17,1,331,679,100,,,,,,,,,,,,,,
19,10067,609,17,2,81,680,190,,,,,4,,,,,,,,,
19,10068,610,18,,81,14,176,190,,,,2,,,,,,,,,
19,10069,610,18,,81,15,172,185,,,,4,,,,,,released,,,
19,10070,612,20,1,331,681,60,,,,,,,,,,,,,,
19,10071,612,20,1,331,682,70,,,,,,,,,,,,,,
19,10072,612,20,1,331,683,80,,,,,,,,,,,,,,
19,10073,612,20,1,331,684,80,,,,,,,,,,,,,,
19,10074,612,20,1,331,685,90,,,,,,,,,,,,,,
19,10075,612,20,1,331,686,90,,,,,,,,,,,,,,
19,10076,612,20,1,331,687,90,,,,,,,,,,,,,,
19,10077,612,20,1,331,688,90,,,,,,,,,,,,,,
19,10078,612,20,1,331,689,90,,,,,,,,,,,,,,
19,10079,612,20,1,331,690,90,,,,,,,,,,,,,,
19,10080,612,20,1,331,691,90,,,,,,,,,,,,,,
19,10081,612,20,1,331,692,90,,,,,,,,,,,,,,
19,10082,612,20,1,331,693,90,,,,,,,,,,,,,,
19,10083,612,20,1,331,694,90,,,,,,,,,,,,,,
19,10084,612,20,1,331,695,100,,,,,,,,,,,,,,
19,10085,612,20,1,331,696,110,,,,,,,,,,,,,,
19,10086,612,20,1,331,697,110,,,,,,,,,,,,,,
19,10087,612,20,1,331,698,120,,,,,,,,,,,,,,
19,10088,612,20,1,331,699,150,,,,,,,,,,,,,,
19,10089,612,20,2,331,700,60,,,,,,,,,,,,,,
19,10090,612,20,2,331,701,60,,,,,,,,,,,,,,
19,10091,612,20,2,331,702,70,,,,,,,,,,,,,,
19,10092,612,20,2,331,703,80,,,,,,,,,,,,,,
19,10093,612,20,2,331,704,80,,,,,,,,,,,,,,
19,10094,612,20,2,331,705,90,,,,,,,,,,,,,,
19,10095,612,20,2,331,706,90,,,,,,,,,,,,,,
19,10096,612,20,2,331,707,90,,,,,,,,,,,,,,
19,10097,612,20,2,331,708,90,,,,,,,,,,,,,,
19,10098,612,20,2,331,709,90,,,,,,,,,,,,,,
19,10099,612,20,2,331,710,90,,,,,,,,,,,,,,
19,10100,612,20,2,331,711,90,,,,,,,,,,,,,,
19,10101,612,20,2,331,712,100,,,,,,,,,,,,,,
19,10102,612,20,2,331,713,100,,,,,,,,,,,,,,
19,10103,612,20,2,331,714,100,,,,,,,,,,,,,,
19,10104,612,20,2,331,715,120,,,,,,,,,,,,,,
20,10105,613,1,,316,1,415,442,1060,2,20,0,A,1,0,,,2 broken OT,,,
20,10106,613,1,,316,2,423,441,1020,2,20,0,A,1,1,3000,,,,,
20,10107,613,1,,316,3,390,416,880,2,20,0,A,1,1,2000,,worms,,,
20,10108,613,1,,316,4,394,420,1000,2,20,0,A,1,1,2000,,,,,
20,10109,613,1,,316,5,351,374,640,2,20,0,A,1,1,3000,,,,,
20,10110,613,1,,316,6,292,413,,2,20,0,A,,0,,,,,,
20,10111,613,1,,316,7,425,442,,2,20,0,A,,0,,,2 broken OT,,,
20,10112,613,1,,316,8,354,375,,2,20,0,A,,1,2000,,worms,,,
20,10113,613,1,,316,9,344,361,,2,20,0,A,,1,2000,,2 broken OT,,,
20,10114,613,1,,316,10,359,376,,1,20,0,A,,1,2000,,,,,
20,10115,613,1,,316,11,362,381,,1,20,0,A,,1,2000,,,,,
20,10116,613,1,,316,12,336,350,,2,20,0,A,,0,,,,,,
20,10117,616,4,1,331,58,150,,,,,,,,,,,,,,
20,10118,617,5,,233,59,302,,,,,,,,,,,,,,
20,10119,617,5,,316,13,310,327,,1,20,0,A,,1,900,,,,,
20,10120,617,5,,316,14,285,300,,1,20,0,A,,0,,,,,,
20,10121,617,5,,316,15,304,320,,2,20,0,A,,0,,,,,,
20,10122,617,5,,316,16,315,330,,2,20,0,A,,0,,,,,,
20,10123,617,5,,316,17,335,353,,1,20,0,A,,0,,,,,,
20,10124,618,6,1,316,60,170,,,,,,,,,,,,,,
20,10125,618,6,1,316,18,335,470,,2,20,0,A,,1,3000,,,,,
20,10126,618,6,1,316,19,464,485,,2,20,0,A,,0,,,1 broken OT,,,
20,10127,618,6,1,316,20,265,284,,1,10,0,A,,1,3000,,,,,
20,10128,618,6,1,331,61,90,,,,,,,,,,,,,,
20,10129,618,6,1,331,62,120,,,,,,,,,,,,,,
20,10130,618,6,1,233,63,150,,,,,,,,,,,,,,
20,10131,618,6,1,233,64,160,,,,,,,,,,,,,,
20,10132,618,6,2,331,65,190,,,,,,,,,,,,,,
20,10133,618,6,2,316,21,373,386,,1,20,0,A,,1,3000,,,,,
20,10134,618,6,2,316,22,210,218,,1,10,0,A,,0,,,,,,
20,10135,619,7,,316,30,401,419,1000,2,20,0,A,1,1,2000,,,,,
20,10136,619,7,,316,31,424,451,1180,1,20,0,A,1,1,2000,,,,,
20,10137,619,7,,316,32,391,408,900,1,20,0,A,1,1,2000,,,,,
20,10138,619,7,,316,33,329,341,495,1,20,0,A,1,1,3000,,,,,
20,10139,619,7,,316,34,318,336,510,1,20,0,A,1,1,3000,,,,,
20,10140,619,7,,316,66,156,,,,,,,,,,,,,,
20,10141,619,7,,316,67,148,,,,,,,,,,,,,,
20,10142,619,7,,316,68,145,,,,,,,,,,,,,,
20,10143,619,7,,316,69,151,,,,,,,,,,,,,,
20,10144,620,8,,316,70,190,200,89,,,,,,,,,,,,
20,10145,620,8,,316,71,194,204,100,,,,,,,,,,,,
20,10146,620,8,,316,37,335,354,495,2,20,0,A,,1,3000,,,,,
20,10147,620,8,,316,38,335,371,575,2,20,0,A,,1,3000,,,,,
20,10148,620,8,,316,39,389,413,850,2,20,0,A,,1,2000,,,,,
20,10149,620,8,,316,40,403,424,1000,2,20,0,A,,0,,,,,,
20,10150,620,8,,316,41,422,446,1100,2,20,0,A,,0,,,,,,
20,10151,621,9,1,316,35,400,424,920,1,20,0,A,1,0,,,,,,
20,10152,621,9,1,316,36,462,489,1450,2,20,0,A,1,0,,,,,,
20,10153,621,9,2,233,72,179,,62.5,,,,,,,,,,,,
20,10154,621,9,2,233,73,164,,62.5,,,,,,,,,,,,
20,10155,621,9,2,233,74,155,,62.5,,,,,,,,,,,,
20,10156,621,9,2,233,75,183,,62.5,,,,,,,,,,,,
20,10157,621,9,2,313,76,95,,18,,,,,,,,,,,,
20,10158,621,9,2,331,77,85,,21.5,,,,,,,,,,,,
20,10159,621,9,2,331,78,83,,21.5,,,,,,,,,,,,
20,10160,621,9,2,331,79,93,,21.5,,,,,,,,,,,,
20,10161,621,9,2,316,80,152,,51,,,,,,,,,,,,104
20,10162,621,9,2,316,81,160,,53,,,,,,,,,,,,
20,10163,621,9,2,316,23,364,382,675,1,20,0,A,1,0,,,,,,
20,10164,622,10,,316,26,247,260,194,1,20,0,A,,1,3000,,,,,
20,10165,622,10,,316,27,312,331,472,2,20,0,A,1,0,,,,,,
20,10166,622,10,,316,28,340,359,515,1,20,0,A,,0,,,,,,
20,10167,622,10,,316,29,380,402,550,2,20,0,A,1,1,,,worms,,,
20,10168,623,11,1,331,82,67,,4,,,,,,,,,,,,
20,10169,623,11,1,331,83,142,,41,,,,,,,,,,,,
20,10170,623,11,1,331,84,142,,41,,,,,,,,,,,,
20,10171,623,11,1,331,85,146,,46,,,,,,,,,,,,
20,10172,623,11,1,316,25,470,504,1650,2,20,0,A,,0,,,1 OT,,,
20,10173,623,11,2,331,86,137,,28,,,,,,,,,,,,
20,10174,623,11,2,233,87,165,,49,,,,,,,,,,,,
20,10175,623,11,2,233,88,139,,49,,,,,,,,,,,,
20,10176,623,11,2,316,24,386,405,850,2,20,0,A,1,1,2000,,,,,
20,10177,624,12,,233,89,150,,43,,,,,,,,,,,,
20,10178,624,12,,233,90,185,,74,,,,,,,,,,,,
20,10179,624,12,,233,91,184,,74,,,,,,,,,,,,
20,10180,624,12,,331,92,162,170,45,,,,,,,,,,,,
20,10181,624,12,,316,46,341,360,545,1,20,0,A,1,0,,,,,,
20,10182,625,13,,316,42,200,209,102,2,10,0,A,1,1,3000,,1 OT,,,
20,10183,625,13,,316,43,246,261,213,2,20,0,A,1,1,3000,,,,,
20,10184,625,13,,316,44,290,311,350,2,20,0,A,1,1,2000,,,,,
20,10185,625,13,,316,45,414,440,1080,2,20,0,A,1,1,3000,,,,,
20,10186,628,16,1,233,93,160,,42,,,,,,,,,,,,
20,10187,628,16,1,233,94,180,,59,,,,,,,,,,,,
20,10188,628,16,1,316,95,167,176,60,,,,,,,,,,,,
20,10189,628,16,1,316,96,145,152,45,,,,,,,,,,,,
20,10190,628,16,1,316,97,136,142,35,,,,,,,,,,,,
20,10191,628,16,1,316,98,148,155,46,,,,,,,,,,,,
20,10192,628,16,1,316,99,149,157,42,,,,,,,,,,,,
20,10193,628,16,1,316,100,134,140,30,,,,,,,,,,,,
20,10194,628,16,1,316,101,144,151,39,,,,,,,,,,,,
20,10195,628,16,1,316,102,123,132,27,,,,,,,,,,,,
20,10196,628,16,2,233,103,140,,33,,,,,,,,,,,,
20,10197,628,16,2,233,104,160,,43,,,,,,,,,,,,
20,10198,628,16,2,316,105,133,140,32,,,,,,,,,,,,
20,10199,628,16,2,316,106,143,150,41,,,,,,,,,,,,
20,10200,628,16,2,316,107,193,203,93,,,,,,,,,,,,
20,10201,628,16,2,316,47,200,209,111,2,10,0,A,1,1,2000,,,,,
20,10202,628,16,2,316,48,268,281,270,2,20,0,A,1,1,3000,,,,,
20,10203,628,16,2,316,49,417,435,1080,2,20,0,A,1,0,,,,,,
20,10204,630,18,1,331,108,84,,7,,,,,,,,,,,,
20,10205,630,18,1,331,109,84,,7,,,,,,,,,,,,
20,10206,630,18,1,331,110,104,,35.7,,,,,,,,,bulk 250,,,
20,10207,630,18,1,331,111,111,,35.7,,,,,,,,,,,,
20,10208,630,18,1,331,112,124,,35.7,,,,,,,,,,,,
20,10209,630,18,1,331,113,149,,35.7,,,,,,,,,,,,
20,10210,630,18,1,331,114,152,,35.7,,,,,,,,,,,,
20,10211,630,18,1,331,115,163,,35.7,,,,,,,,,,,,
20,10212,630,18,1,331,116,182,,35.7,,,,,,,,,,,,
20,10213,630,18,1,316,50,247,263,196,2,20,0,A,1,0,,,,,,
20,10214,630,18,1,316,51,267,280,288,1,20,0,A,1,1,2000,3000,,,,
20,10215,630,18,1,316,52,286,300,355,2,20,0,A,1,0,,,,,,
20,10216,630,18,2,331,117,49,,19.7,,,,,,,,,bulk 118,,,
20,10217,630,18,2,331,118,50,,19.7,,,,,,,,,,,,
20,10218,630,18,2,331,119,51,,19.7,,,,,,,,,,,,
20,10219,630,18,2,331,120,132,,19.7,,,,,,,,,,,,
20,10220,630,18,2,331,121,140,,19.7,,,,,,,,,,,,
20,10221,630,18,2,331,122,156,,19.7,,,,,,,,,,,,
20,10222,630,18,2,316,53,270,284,274,1,20,0,A,1,0,,,,,,
20,10223,631,19,,316,123,146,151,38,,,,,,,,,,,,
20,10224,631,19,,316,54,328,349,525,1,20,0,A,1,1,3000,,,,,
20,10225,631,19,,316,55,387,410,850,2,20,0,A,1,1,2000,,,,,
20,10226,631,19,,316,56,403,429,998,2,20,0,A,1,1,900,,,,,
20,10227,632,20,1,331,124,67,,13,,,,,,,,,bulk 26,,,
20,10228,632,20,1,331,125,62,,13,,,,,,,,,,,,
20,10229,632,20,1,316,126,49,56,47,,,,,,,,,,,,
20,10230,632,20,1,316,57,259,271,238,2,10,0,A,1,1,3000,,,,,
21,10231,634,1,,233,14,150,,30,,,,,,,,,,,,
21,10232,634,1,,313,15,140,,36,,,,,,,,,bulk 180,,,
21,10233,634,1,,313,16,110,,36,,,,,,,,,,,,
21,10234,634,1,,313,17,130,,36,,,,,,,,,,,,
21,10235,634,1,,313,18,100,,36,,,,,,,,,,,,
21,10236,634,1,,313,19,70,,36,,,,,,,,,,,,
21,10237,634,1,,316,20,140,,120,,,,,,,,,bulk 480,,,
21,10238,634,1,,316,21,140,,120,,,,,,,,,,,,
21,10239,634,1,,316,22,200,,120,,,,,,,,,,,,
21,10240,634,1,,316,23,270,,120,,,,,,,,,,,,
21,10241,634,1,,331,24,170,,18.3,,,,,,,,,bulk 110,,,
21,10242,634,1,,331,25,120,,18.3,,,,,,,,,,,,
21,10243,634,1,,331,26,130,,18.3,,,,,,,,,,,,
21,10244,634,1,,331,27,70,,18.3,,,,,,,,,,,,
21,10245,634,1,,331,28,70,,18.3,,,,,,,,,,,,
21,10246,634,1,,331,29,80,,18.3,,,,,,,,,,,,
21,10247,636,3,,331,30,50,,5.8,,,,,,,,,bulk 138,,,
21,10248,636,3,,331,31,40,,5.8,,,,,,,,,,,,
21,10249,636,3,,331,32,50,,5.8,,,,,,,,,,,,
21,10250,636,3,,331,33,50,,5.8,,,,,,,,,,,,
21,10251,636,3,,331,34,50,,5.8,,,,,,,,,,,,
21,10252,636,3,,331,35,60,,5.8,,,,,,,,,,,,
21,10253,636,3,,331,36,50,,5.8,,,,,,,,,,,,
21,10254,636,3,,331,37,60,,5.8,,,,,,,,,,,,
21,10255,636,3,,331,38,80,,5.8,,,,,,,,,,,,
21,10256,636,3,,331,39,70,,5.8,,,,,,,,,,,,
21,10257,636,3,,331,40,80,,5.8,,,,,,,,,,,,
21,10258,636,3,,331,41,70,,5.8,,,,,,,,,,,,
21,10259,636,3,,331,42,80,,5.8,,,,,,,,,,,,
21,10260,636,3,,331,43,70,,5.8,,,,,,,,,,,,
21,10261,636,3,,331,44,70,,5.8,,,,,,,,,,,,
21,10262,636,3,,331,45,50,,5.8,,,,,,,,,,,,
21,10263,636,3,,331,46,70,,5.8,,,,,,,,,,,,
21,10264,636,3,,331,47,80,,5.8,,,,,,,,,,,,
21,10265,636,3,,331,48,90,,5.8,,,,,,,,,,,,
21,10266,636,3,,331,49,50,,5.8,,,,,,,,,,,,
21,10267,636,3,,331,50,120,,5.8,,,,,,,,,,,,
21,10268,636,3,,331,51,130,,5.8,,,,,,,,,,,,
21,10269,636,3,,331,52,110,,5.8,,,,,,,,,,,,
21,10270,636,3,,331,53,130,,5.8,,,,,,,,,,,,
21,10271,636,3,,233,54,200,,76,,,,,,,,,bulk 152,,,
21,10272,636,3,,233,55,180,,76,,,,,,,,,,,,
21,10273,636,3,,316,56,130,,157,,,,,,,,,bulk 314,,,
21,10274,636,3,,316,57,190,,157,,,,,,,,,,,,
21,10275,636,3,,316,1,210,219,132,1,10,0,A,1,1,3000,,,,,
21,10276,636,3,,316,2,328,343,520,1,20,0,A,1,1,3000,,,,,
21,10277,636,3,,316,3,335,352,360,1,20,0,A,1,1,2000,,,,,
21,10278,636,3,,316,4,236,250,174,2,20,0,A,1,1,2000,,,,,
21,10279,639,6,,313,58,160,,89,,,,,,,,,,,,
21,10280,639,6,,331,59,70,,13.2,,,,,,,,,bulk 79,,,
21,10281,639,6,,331,60,70,,13.2,,,,,,,,,,,,
21,10282,639,6,,331,61,150,,13.2,,,,,,,,,,,,
21,10283,639,6,,331,62,70,,13.2,,,,,,,,,,,,
21,10284,639,6,,331,63,120,,13.2,,,,,,,,,,,,
21,10285,639,6,,331,64,50,,13.2,,,,,,,,,,,,
21,10286,639,6,,233,65,170,,61,,,,,,,,,,,,
21,10287,639,6,,316,66,160,,420,,,,,,,,,bulk 2100,,,
21,10288,639,6,,316,67,270,,420,,,,,,,,,,,,
21,10289,639,6,,316,68,360,,420,,,,,,,,,,,,
21,10290,639,6,,316,69,260,,420,,,,,,,,,,,,
21,10291,639,6,,316,70,360,,420,,,,,,,,,,,,
21,10292,640,7,,331,71,115,,37.5,,,,,,,,,bulk 150,,,
21,10293,640,7,,331,72,132,,37.5,,,,,,,,,,,,
21,10294,640,7,,331,73,149,,37.5,,,,,,,,,,,,
21,10295,640,7,,331,74,184,,37.5,,,,,,,,,,,,
21,10296,640,7,,316,75,127,,73.8,,,,,,,,,bulk 590,,,
21,10297,640,7,,316,76,135,,73.8,,,,,,,,,,,,
21,10298,640,7,,316,77,147,,73.8,,,,,,,,,,,,
21,10299,640,7,,316,78,196,,73.8,,,,,,,,,,,,
21,10300,640,7,,316,79,134,,73.8,,,,,,,,,,,,
21,10301,640,7,,316,80,197,,73.8,,,,,,,,,,,,
21,10302,640,7,,316,81,196,,73.8,,,,,,,,,,,,
21,10303,640,7,,316,82,42,,73.8,,,,,,,,,,,,
21,10304,641,8,,313,83,135,,57,,,,,,,,,,,,
21,10305,641,8,,331,84,193,,87.5,,,,,,,,,bulk 175,,,
21,10306,641,8,,331,85,180,,87.5,,,,,,,,,,,,
21,10307,641,8,,316,86,406,,950,,,,,,,,,,,,
21,10308,641,8,,316,87,395,,1000,,,,,,,,,,,,
21,10309,641,8,,316,88,394,,590,,,,,,,,,,,,
21,10310,641,8,,316,89,200,,140.8,,,,,,,,,bulk 1700,,,
21,10311,641,8,,316,90,245,,140.8,,,,,,,,,,,,
21,10312,641,8,,316,91,203,,140.8,,,,,,,,,,,,
21,10313,641,8,,316,92,254,,140.8,,,,,,,,,,,,
21,10314,641,8,,316,93,187,,140.8,,,,,,,,,,,,
21,10315,641,8,,316,94,267,,292,,,,,,,,,,,,
21,10316,641,8,,316,95,295,,140.8,,,,,,,,,,,,
21,10317,641,8,,316,96,179,,140.8,,,,,,,,,,,,
21,10318,641,8,,316,97,213,,140.8,,,,,,,,,,,,
21,10319,641,8,,316,98,141,,140.8,,,,,,,,,,,,
21,10320,641,8,,316,99,152,,140.8,,,,,,,,,,,,
21,10321,643,10,,313,100,95,,16,,,,,,,,,,,,
21,10322,643,10,,331,101,124,,14.7,,,,,,,,,bulk 132,,,
21,10323,643,10,,331,102,65,,14.7,,,,,,,,,,,,
21,10324,643,10,,331,103,75,,14.7,,,,,,,,,,,,
21,10325,643,10,,331,104,116,,14.7,,,,,,,,,,,,
21,10326,643,10,,331,105,143,,14.7,,,,,,,,,,,,
21,10327,643,10,,331,106,108,,14.7,,,,,,,,,,,,
21,10328,643,10,,331,107,71,,14.7,,,,,,,,,,,,
21,10329,643,10,,331,108,97,,14.7,,,,,,,,,,,,
21,10330,643,10,,331,109,68,,14.7,,,,,,,,,,,,
21,10331,643,10,,316,110,376,400,387.5,,,,,,,,,bulk 1550,,,
21,10332,643,10,,316,111,342,363,387.5,,,,,,,,,,,,
21,10333,643,10,,316,112,141,,387.5,,,,,,,,,,,,
21,10334,643,10,,316,113,196,,387.5,,,,,,,,,,,,
21,10335,643,10,,212,114,120,,21,,,,,,,,,,,,
21,10336,644,11,,313,115,56,,16,,,,,,,,,bulk 48,,,
21,10337,644,11,,313,116,67,,16,,,,,,,,,,,,
21,10338,644,11,,313,117,116,,16,,,,,,,,,,,,
21,10339,644,11,,331,118,123,,16.3,,,,,,,,,bulk 260,,,
21,10340,644,11,,331,119,96,,16.3,,,,,,,,,,,,
21,10341,644,11,,331,120,116,,16.3,,,,,,,,,,,,
21,10342,644,11,,331,121,109,,16.3,,,,,,,,,,,,
21,10343,644,11,,331,122,149,,16.3,,,,,,,,,,,,
21,10344,644,11,,331,123,140,,16.3,,,,,,,,,,,,
21,10345,644,11,,331,124,97,,16.3,,,,,,,,,,,,
21,10346,644,11,,331,125,67,,16.3,,,,,,,,,,,,
21,10347,644,11,,331,126,88,,16.3,,,,,,,,,,,,
21,10348,644,11,,331,127,134,,16.3,,,,,,,,,,,,
21,10349,644,11,,331,128,152,,16.3,,,,,,,,,,,,
21,10350,644,11,,331,129,76,,16.3,,,,,,,,,,,,
21,10351,644,11,,331,130,127,,16.3,,,,,,,,,,,,
21,10352,644,11,,331,131,118,,16.3,,,,,,,,,,,,
21,10353,644,11,,331,132,73,,16.3,,,,,,,,,,,,
21,10354,644,11,,331,133,115,,16.3,,,,,,,,,,,,
21,10355,644,11,,316,134,144,,,,,,,,,,,,,,
21,10356,644,11,,316,135,156,,,,,,,,,,,,,,
21,10357,644,11,,316,136,152,,,,,,,,,,,,,,
21,10358,644,11,,316,5,254,270,226,2,20,0,A,1,1,3000,,,,,
21,10359,644,11,,316,6,289,304,325,2,20,0,A,1,0,,,,,,
21,10360,644,11,,316,7,358,375,690,2,20,0,A,1,1,900,,,,,
21,10361,644,11,,316,8,435,462,1200,2,20,0,A,1,1,900,,,,,
21,10362,644,11,,316,9,501,528,1675,1,20,0,A,1,1,2000,313,,,,
21,10363,644,11,,316,10,430,455,1325,1,20,0,A,1,1,3000,,,,,
21,10364,645,12,,331,137,68,,20,,,,,,,,,bulk 120,,,
21,10365,645,12,,331,138,87,,20,,,,,,,,,,,,
21,10366,645,12,,331,139,125,,20,,,,,,,,,,,,
21,10367,645,12,,331,140,132,,20,,,,,,,,,,,,
21,10368,645,12,,331,141,128,,20,,,,,,,,,,,,
21,10369,645,12,,331,142,143,,20,,,,,,,,,,,,
21,10370,645,12,,316,143,140,,375,,,,,,,,,bulk 1500,,,
21,10371,645,12,,316,144,200,,375,,,,,,,,,,,,
21,10372,645,12,,316,145,339,,375,,,,,,,,,,,,
21,10373,645,12,,316,146,378,,375,,,,,,,,,,,,
21,10374,646,13,,316,147,187,197,87,,,,,,,,,,,,
21,10375,646,13,,316,11,438,460,1200,2,20,0,A,1,,,,,,,
21,10376,646,13,,233,148,144,,36,,,,,,,,,,,,
21,10377,646,13,,331,149,76,80,17.5,,,,,,,,,bulk 210,,,
21,10378,646,13,,331,150,46,49,17.5,,,,,,,,,,,,
21,10379,646,13,,331,151,75,80,17.5,,,,,,,,,,,,
21,10380,646,13,,331,152,80,85,17.5,,,,,,,,,,,,
21,10381,646,13,,331,153,70,74,17.5,,,,,,,,,,,,
21,10382,646,13,,331,154,83,87,17.5,,,,,,,,,,,,
21,10383,646,13,,331,155,89,93,17.5,,,,,,,,,,,,
21,10384,646,13,,331,156,85,90,17.5,,,,,,,,,,,,
21,10385,646,13,,331,157,126,132,17.5,,,,,,,,,,,,
21,10386,646,13,,331,158,126,132,17.5,,,,,,,,,,,,
21,10387,646,13,,331,159,140,146,17.5,,,,,,,,,,,,
21,10388,646,13,,331,160,200,209,17.5,,,,,,,,,,,,
21,10389,647,14,,331,161,127,134,23,,,,,,,,,,,,
21,10390,647,14,,316,162,136,144,33,,,,,,,,,,,,
21,10391,647,14,,316,163,193,204,98,,,,,,,,,,,,
21,10392,648,15,,331,164,210,218,118,,,,,,,,,,,,
21,10393,648,15,,331,165,55,57,2,,,,,,,,,,,,
21,10394,648,15,,316,166,426,450,1140,,,,,,,,,,,,
21,10395,651,18,,316,167,140,,47,,,,,,,,,,,,
21,10396,651,18,,316,168,162,,62,,,,,,,,,,,,
21,10397,651,18,,233,169,144,,30,,,,,,,,,,,,
21,10398,651,18,,331,170,78,,3.6,,,,,,,,,bulk 40,,,
21,10399,651,18,,331,171,79,,3.6,,,,,,,,,,,,
21,10400,651,18,,331,172,72,,3.6,,,,,,,,,,,,
21,10401,651,18,,331,173,47,,3.6,,,,,,,,,,,,
21,10402,651,18,,331,174,45,,3.6,,,,,,,,,,,,
21,10403,651,18,,331,175,44,,3.6,,,,,,,,,,,,
21,10404,651,18,,331,176,44,,3.6,,,,,,,,,,,,
21,10405,651,18,,331,177,124,,3.6,,,,,,,,,,,,
21,10406,651,18,,331,178,47,,3.6,,,,,,,,,,,,
21,10407,651,18,,331,179,46,,3.6,,,,,,,,,,,,
21,10408,651,18,,331,180,42,,3.6,,,,,,,,,,,,
21,10409,652,19,,331,181,47,,1,,,,,,,,,bulk 3,,,
21,10410,652,19,,331,182,44,,1,,,,,,,,,,,,
21,10411,652,19,,331,183,42,,1,,,,,,,,,,,,
21,10412,652,19,,233,184,163,,55,,,,,,,,,,,,
21,10413,653,20,,331,185,53,,9.1,,,,,,,,,bulk 64,,,
21,10414,653,20,,331,186,73,,9.1,,,,,,,,,,,,
21,10415,653,20,,331,187,70,,9.1,,,,,,,,,,,,
21,10416,653,20,,331,188,72,,9.1,,,,,,,,,,,,
21,10417,653,20,,331,189,98,,9.1,,,,,,,,,,,,
21,10418,653,20,,331,190,94,,9.1,,,,,,,,,,,,
21,10419,653,20,,331,191,105,,9.1,,,,,,,,,,,,
21,10420,653,20,,233,192,184,,73,,,,,,,,,,,,
21,10421,653,20,,233,193,172,,73,,,,,,,,,,,,
21,10422,653,20,,316,12,229,236,162,2,20,0,A,1,1,3000,,,,,
21,10423,653,20,,316,13,254,271,234,2,20,0,A,,1,3000,,,,,
21,10424,654,21,,331,194,90,,7,,,,,,,,,,,,
21,10425,655,22,,331,195,69,,3,,,,,,,,,,,,
21,10426,655,22,,331,196,68,,3,,,,,,,,,,,,
21,10427,655,22,,316,197,189,195,92,,,,,,,,,,,,
21,10428,655,22,,316,198,196,206,96,,,,,,,,,,,,
21,10429,655,22,,316,199,404,423,1000,,,,,,,,,,,,
21,10430,656,23,,331,200,74,,5,,,,,,,,,bulk 116,,,
21,10431,656,23,,331,201,42,,5,,,,,,,,,,,,
21,10432,656,23,,331,202,62,,5,,,,,,,,,,,,
21,10433,656,23,,331,203,76,,5,,,,,,,,,,,,
21,10434,656,23,,331,204,45,,5,,,,,,,,,,,,
21,10435,656,23,,331,205,68,,5,,,,,,,,,,,,
21,10436,656,23,,331,206,30,,5,,,,,,,,,,,,
21,10437,656,23,,331,207,45,,5,,,,,,,,,,,,
21,10438,656,23,,331,208,64,,5,,,,,,,,,,,,
21,10439,656,23,,331,209,70,,5,,,,,,,,,,,,
21,10440,656,23,,331,210,42,,5,,,,,,,,,,,,
21,10441,656,23,,331,211,73,,5,,,,,,,,,,,,
21,10442,656,23,,331,212,52,,5,,,,,,,,,,,,
21,10443,656,23,,331,213,82,,5,,,,,,,,,,,,
21,10444,656,23,,331,214,59,,5,,,,,,,,,,,,
21,10445,656,23,,331,215,67,,5,,,,,,,,,,,,
21,10446,656,23,,331,216,79,,5,,,,,,,,,,,,
